"conesus","chitt","ganarg","chenan","cowas","flint","butter","oatka","honoeye","nineLK","nineMAR","harbor","sauq","oneida","otselic","salmon","orisk","scriba","sixmile","skaneat"
8.64864864864865,4.77821544785066,17.9511131869843,8.50598190837467,8.18550430816016,24.1379310344828,81.6576576576577,7.62070971495055,13.4125636672326,13.6492574670449,4.47512893029446,96.9034608378871,64.7314578005115,8.50556438791733,4.69569181673125,4.919805370337,8.31854480922804,5.32967032967033,2.90837524600918,7.04352537475167
8.53915662650602,4.81417594480163,17.0005724098455,9.29319371727749,8,22.5285545490351,83.6101535568787,7.4156676888765,12.7831715210356,13.5766646304215,5.2890528905289,96.5241379310345,65.7156005522319,8.12482024733966,4.83050847457627,5.09970578620464,8.386709367494,5.24767042667975,2.84,6.90335305719921
8.8375350140056,4.73372781065089,16.1529302817833,9.2451934488488,7.77264510945973,21.0468920392585,85.2200387489621,7.35373054213634,12.2291021671827,13.413609633156,5.49182678520218,96.2259435141215,67.1104639068026,7.7715477898031,4.99210734017364,5.0373692077728,8.47580938523099,5.05543237250554,2.80579497524299,6.92354003612282
9.39588520508452,4.63629096722622,15.3506078840722,9.24497555676263,7.63400108283703,19.6434577867474,86.323311976343,7.24450194049159,11.6576487948844,13.3102741480912,5.50213675213675,95.900705989524,67.7639046538025,7.43211052882325,5.07352941176471,4.8057119318962,8.18936877076412,4.88782051282051,2.7501265395647,7.10519011934499
9.74858269657382,4.51956414066369,14.7366004820383,9.02465808126185,7.56137479541735,18.4847532222572,86.6446644664466,7.07523667164923,11.1163227016886,13.4103228847514,5.20353541640732,95.0515463917526,68.5101970273073,7.30503455083909,4.93235143003939,4.59261133603239,8.1035795887281,4.87272727272727,2.75958840037418,7.42739655615523
10.3740706319703,4.41278665740097,14.2517814726841,8.93169877408056,7.4057517508568,17.4911660777385,86.8353429531528,7.04393505253104,10.6325706594886,13.893429225237,4.94027600603038,94.5692883895131,69.1104439879918,7.16599190283401,4.88039813774282,4.40126419290647,8.72737477199383,4.72388556220892,2.76171197223829,7.73566802590549
11.8053271950016,4.36014824504033,13.8213044367205,8.8943950786056,7.34593932798259,16.4372246696035,86.7465569665534,6.9288817745255,10.180412371134,14.3173357480632,4.94345718901454,94.2393162393162,68.9560040656309,7.26744186046512,4.7554347826087,4.23332245075634,9.94038361845516,4.74596896866444,2.86907327586207,7.92772444946358
12.9259451061626,4.49206676282712,13.3976420150054,8.75883427300881,7.20889555222389,15.5901426718547,86.2949113965209,6.76062541290465,9.72507180960197,14.9943946188341,5.14337276919992,93.8304552590267,68.6898395721925,7.65871976246616,4.66468169573231,4.08989674023082,10.1893162908477,4.61667599328483,3.10253499810821,8.01416157064692
13.471147251886,4.580078125,13.0349467389273,8.44632140475661,7.15522215810733,14.8748159057437,85.56609365738,6.72750424448217,9.27956147220047,15.8772920830799,5.07998877350547,93.0634160499202,69.1185560637903,8.01725541266482,4.54666666666667,3.97882997826292,10.6965734896303,4.52898550724638,3.19553338085056,8.19336337566571
13.390868596882,4.58375775534772,12.7342839207246,8.08599167822469,7.41455051966142,14.2723662695632,85.5164924664042,6.57248157248157,8.89054912215166,16.8690302735956,5.42142421337052,92.3014695968721,69.5707362104777,8.40124914311829,4.42633228840125,3.8944946008143,11.1602908631046,4.40296721703757,3.27170868347339,8.46146312799922
13.3480176211454,4.70588235294118,12.5064733298809,7.75279438523525,7.80453682422304,13.6949755446865,85.0610515823573,6.43564356435644,8.54004252303331,17.6043557168784,5.57756042357126,91.449020592667,69.4892915980231,8.69751806022459,4.30120197973132,3.81711061322712,11.7338869118229,4.65425531914894,3.37364735837046,8.69320843091335
13.3820564516129,4.8113677912581,12.2931048823089,7.51159384915792,8.03855511884709,13.1668077900085,84.4536366770079,6.35072908672295,8.1344537815126,17.8414409303645,5.89205397301349,91.3916617733412,69.6686936464668,8.7161207882171,4.21786781800066,3.94284821986259,12.2403353516535,5.18242122719735,3.38383838383838,8.81456241032999
13.3623118409402,4.82894219425875,12.0932841801571,7.30204434206738,8.26511750726169,12.6737860165223,83.6239897915781,6.2221396731055,7.81499202551834,18.0513093180912,5.74848632472684,91.6648339564548,69.7270720449528,8.7764944789948,4.26931106471816,4.2154049878614,12.7618377046295,5.30097087378641,3.37642292108817,9.11668671593057
13.265384912362,4.9817559014074,11.8465821218682,7.20544217687075,8.47133227927103,12.1745788667688,82.6784123527665,6.25561747258673,7.48711730827523,18.0892276930767,5.62868815251929,91.4595152140279,69.023569023569,9.36392576130699,4.3756145526057,4.33606216178715,13.4968301634968,5.38867649736028,3.42793955031331,9.0707054078525
13.2834493999111,5.02498416496587,11.6646778042959,6.95961261075623,8.66241034129424,11.7881755531375,81.4304219096965,6.15866388308977,7.14903430383396,18.2727968446459,5.54815263476681,91.0604732690622,68.3181105268014,9.93053183008769,4.44671370219087,4.43017235729733,14.0118811881188,5.66295979469632,3.41119435874835,8.93421884882985
13.7033084311633,5.0550918196995,11.5362526920316,6.77055346587856,8.84287636418,11.7465224111283,80.4784688995215,6.11589795573577,6.8899258852594,18.6260898539457,5.62301407172038,90.3970452446907,68.1088749002571,10.2600140548138,4.55983131259884,4.49702675916749,14.4627168281144,5.50635968443085,3.42523680649526,8.76084639975643
13.9166097060834,5.16431924882629,11.4759764949879,6.61007514611745,9.01342424888131,11.677765145363,80.2164466672132,6.02330543246348,6.6421632974534,18.916359810626,5.63987857485221,89.6360759493671,68.4829879764646,10.6150997737091,4.73495880835483,4.54173007140349,14.933675652546,5.39595683234534,3.41380151182638,8.88823701965386
13.9806845805138,5.25140339228587,11.2551522403936,6.50112468574957,9.25950994991201,11.6539050535988,80.1690053492519,5.97348666347229,6.38563232726366,19.3617658809429,5.70483256466814,88.6455186304129,69.0636274188258,10.9202153695546,4.73176135464472,4.59738243123336,15.2324632952692,5.21428571428571,3.39593114241002,9.09348441926346
14.1195067973443,5.2598298459416,11.2649103782611,6.40470687119143,9.46557971014493,11.4116285796934,80.0499119201409,5.90158829025226,6.10361958836054,19.71777450468,5.77723146747353,87.3544761140104,69.3745563530247,11.0503691243809,4.71698113207547,4.60737390206701,15.6197383758581,5.03010033444816,3.38637906327777,9.13695161179933
14.127187366624,5.20535910388755,11.1308720716301,6.27829640610601,9.77136129871739,11.0201854882706,79.796926072745,5.84573337382326,5.83744948361024,20.1205966359886,5.81852281861213,86.1314431003929,69.7457305502846,11.2768523067304,4.71071995383062,4.52028139500075,16.1461876198132,4.88632081396809,3.3961166460621,9.15166754896771
14.1369572890928,5.1869722557298,10.8979278587874,6.26672784277739,9.92330102859861,10.8163790883338,78.9442389006342,5.79774614472123,5.60528559249787,20.5180492884415,5.78858350951374,85.6157781567435,70.1269331777064,11.541092961601,4.69613259668508,4.43443206070666,16.5159841635644,4.78219696969697,3.37141655568795,9.30575124887921
14.3084170497758,5.19454472523065,10.7146921588711,6.18330653413244,10.0256922637739,10.5845181674566,78.2821931589537,5.79794173068561,5.36871961102107,21.0626736903231,5.91277158662711,85.1923351923352,70.508141493543,11.6697473813925,4.68563864990073,4.44614967951611,16.7787130670584,4.74166853053008,3.3502538071066,9.30867568573911
14.3241020016452,5.18763796909492,10.5260273972603,6.07744460753477,10.2180959182552,10.5553639185926,77.4641979747139,5.74631101021566,5.14988470407379,21.175020868943,6.01020097442144,84.1586206896552,70.9829867674858,11.684514166041,4.62786864460505,4.52436194895592,16.9592222522279,4.6763736847699,3.35711013677115,9.47336743906109
14.2380599385788,5.15127863734447,10.3384550398648,5.99437713367695,10.6429100137464,10.4003481288077,76.4823717948718,5.68825072483777,4.92610837438424,21.1987189263383,6.0521651050899,83.2275733083962,71.2996624253441,11.7320559610706,4.5659046692607,4.77263416632528,17.0851669686772,4.72472878434553,3.47099062579174,9.67609915809168
14.0590613644506,5.1105154457969,10.2294114654865,5.91066615325375,11.1054560260586,10.1134020618557,75.4709748083242,5.6505476890195,4.73884469041854,21.0843813980696,6.08710621449475,82.2665540321008,71.2009497625594,11.7841046498846,4.49451319168807,4.78854504909824,17.0797119443755,5.00048360576458,3.58851674641148,9.86355884025014
13.86908298673,5.20688639137938,10.0598684856217,5.81062355658199,11.5541170124074,9.85626283367557,74.5339338081274,5.63703609233516,4.54545454545455,20.8678556382531,6.07224958949097,81.2380952380952,71.1931681501082,11.8369369050568,4.42552237969862,4.81900706040569,16.9369455308595,4.90214180206795,3.62262804116352,10.1591863807208
13.7699573284749,5.27484058438938,9.84787450831714,5.73506370650664,12.4069011030452,9.5791136300288,74.0319020866774,5.70770722249152,4.41061057918694,20.5589159598554,6.00722248390642,80.0360158966716,71.3516642547033,11.9404513948168,4.34245176546461,4.79714030384272,16.8448093949264,4.89072964399013,3.64265129682997,10.1595658948047
13.7301366044048,5.30285449060107,9.64566929133858,5.68294831358509,13.3043517638002,9.36472678809418,73.7259997112747,5.69489185457892,4.31460674157303,20.3589693475357,5.99326396824442,78.8581840267234,70.8867104823438,12.1917446920744,4.29093906145367,4.7369682034432,16.5871754107048,4.95590088198236,3.64947186050411,10.1009044805772
13.7102951115116,5.28892515392033,9.44700460829493,5.6033658443297,13.5946004789898,9.13670907693621,73.0943780679819,5.75139146567718,4.21368375946293,20.1396533828201,5.97195776354509,77.62852897474,70.2028332260142,12.60472079763,4.22904006719036,4.70711639951487,16.4747526441488,5.04329698524695,3.68381076388889,10.0371180149489
13.5362014690451,5.28151469855506,9.28905479040632,5.59878035958364,13.6934673366834,8.94806483625538,72.4273756770064,5.75166112956811,4.14507772020725,20.0931025040314,5.95855640933174,76.4702460589843,69.7462925644603,13.2851207878135,4.21252371916508,4.69260749308524,16.2734097846712,5.05174396320429,3.71034046590071,9.95148034458857
13.3463183300165,5.25197848504574,9.14307097417987,5.5457167434094,13.796020301297,8.79781859010346,71.7570142015933,5.79223089848769,4.05687451082703,20.3061074319352,5.98909615692982,75.1364256480218,69.2257871662017,13.9556322112525,4.18965124230682,4.67199517418187,16.1004431314623,4.92921587324873,3.69763392399877,9.93396635658167
13.1631857535596,5.26472633356511,9.07588097734054,5.50568085054619,13.9432959702129,8.67128512493189,71.2764619576609,5.83356893789464,3.9785482664006,20.372695622396,5.97973234315773,73.6020878449664,68.9000960614793,14.6636758404509,4.21652421652422,4.64968152866242,15.9079481725005,4.82046237088047,3.68821860534568,9.81497135343289
12.9229790448924,5.29487179487179,9.11937377690802,5.44236803896773,13.9234825535734,8.56257557436517,70.9359005605654,5.97767374864962,4.56550244367624,20.5085590825993,5.91460830986267,72.1567775907931,68.5216908190194,15.3816199376947,4.27299953600202,4.67771126270361,15.6991342802533,4.69613259668508,3.72020926177097,9.76101089643806
12.6840928367646,5.29834271322409,9.26094544350861,5.40766141767811,14.2537932028688,8.47195642573237,70.5474323099358,6.21016365202412,4.56875925714937,20.5959071718611,5.91477121655266,70.7336480823299,68.0067823836509,16.0120520822124,4.31745258112993,4.68431225169118,15.4802915473039,4.61826637385351,3.76301040832666,9.69732194751196
12.5359853441507,5.32580128689243,9.33794830252596,5.35986083931289,14.6304990436446,8.37760229720029,69.7839801185242,6.29169068599193,4.51866404715128,20.7055134570159,5.85867620751342,69.456544285418,66.8502818780393,16.5065979542438,4.34408602150538,4.76215138410545,15.2254846867098,4.52631578947368,3.7897534598112,9.65315137995889
12.3653769445552,5.3273031629027,9.41264791048511,5.32097781877647,15.0159529806885,8.41213140015409,69.0950948720805,6.35646687697161,4.50939457202505,20.91639544345,5.82501953933153,68.3425498452641,65.838380486186,16.74302688551,4.37337552265793,4.8360450563204,15.0151479048235,4.42504157757187,3.75835934016942,9.58270918039803
12.2180384980821,5.3242262296019,9.52496785627411,5.26326439758792,15.1117889476588,8.51732859388885,68.0921645692857,6.41945472396345,4.63046304630463,21.2268117734356,5.80794463916599,67.3335650101772,65.0624099855977,16.876506830967,4.34687874496132,4.79037567776917,14.835092348285,4.32777176698366,3.74083235689797,9.54156889037881
12.0650206604515,5.3189712758851,9.70101242677683,5.19508430533576,14.8616427182029,8.55293882180266,66.7344078486335,6.39716003767297,4.81580966999233,21.4844973379267,5.797706401863,66.2179892123038,64.1933366791491,17.0886374351721,4.38479843225084,4.74517519205546,14.6403096311934,4.22081467729606,3.73358111247202,9.56543149082851
11.8622152968869,5.29454821481823,9.85514915007606,5.18725460585926,14.5489315201554,8.64815657715066,65.0477517588281,6.46395769551907,5.20401584231371,21.8946577786123,5.76204185107206,65.2157384527656,63.2638630442873,17.3383232166492,4.3388778298863,4.72233573990828,14.4657993603875,4.12889703955986,3.69471302201193,9.60386084858234
11.6961324187679,5.26482631092326,9.93923330532032,5.16681267338298,14.3259911894273,8.92574539469519,63.5097768121667,6.5342429106474,5.43266678463989,22.2808942531889,5.73722259583053,64.3248768701794,62.5103161218558,17.7148800566522,4.28752807891396,4.77511392906677,14.2887256082872,4.03116360894697,3.6934552454283,9.72917570071353
11.5185869531177,5.2513592207993,9.94468152362889,5.17287022819929,14.1890739582741,8.85272178040811,62.0982896455075,6.63713973939277,5.76660988074957,22.6555535746122,5.69814034727217,63.8593622240393,61.8327740685647,18.067190789191,4.24181486834664,4.76017674557602,14.0549225825299,3.93765381460213,3.69603438171518,9.7189469207871
11.3161581095073,5.2351152328533,9.95699124354095,5.20015028348931,14.1017527446826,8.74670500838725,61.048839071257,6.73616680032077,6.26079802550391,23.0214107162265,5.68666077028222,63.7882760766188,60.9968618548441,18.4460149686243,4.18992718446602,4.73103133997556,13.8582409166974,3.84312271104724,3.67126209155305,9.63617739671459
11.1417556346382,5.22624156958921,9.88539115183404,5.19205648428328,13.9017510245356,8.58486185279777,60.4866571360496,6.79334916864608,6.68843060753245,23.3349589703357,5.7423988979632,63.7855246550899,60.3241605980537,18.6103160587053,4.15787004456955,4.70559845559846,13.6488717666483,3.75222816399287,3.64183093885733,9.59118326010872
10.9758565852248,5.23780999161375,9.78839106277338,5.2104689902614,13.6271203891992,8.40680631212444,58.9048194852306,6.99880020567903,7.11529557030406,23.5476663356504,5.75370445305124,63.956362396659,59.6070004982561,18.758421177776,4.18451587279072,4.71841704718417,13.4576343626456,3.64835353059564,3.63557358053302,9.59414990859232
10.8833563594327,5.26821044744667,9.66176598018544,5.23128522849024,13.3487827365378,8.23183993040452,57.2595256013602,7.16213982700678,7.61341518191346,23.7630760531524,5.75075046727207,63.9295698251763,58.6192367882509,18.9070911273769,4.14342629482072,4.75161577680484,13.4215304798962,3.5540729758669,3.60446233142696,9.66292942360213
10.8096954356618,5.29893792345724,9.52112199113921,5.27441734335689,13.0816696914701,8.0551027919449,55.8016877637131,7.36802934453245,7.86885245901639,24.2808731972575,5.75086966175709,63.7858399116528,57.4504611982425,18.9403270735821,4.12126701654368,4.84815019326339,13.3670975382367,3.45046151408311,3.58508110341977,9.66943609687113
10.7015234154598,5.36314351001389,9.42022992308329,5.30440376630212,12.9259556016402,7.8826764436297,54.4701986754967,7.53041424978184,7.94405792985944,24.6412771686863,5.72559270958138,63.4819959054233,56.2364593005262,19.0950948720805,4.08411359991723,4.89444235891386,13.3047735618115,3.50997672732822,3.64045850280682,9.69616816900428
10.6442724051962,5.37410340213648,9.36220642102995,5.27690996875888,12.8176262463815,7.71583621114948,53.3682596473294,7.65076061642139,8.05099424928982,25.2986251972053,5.69514237855946,63.2945812807882,55.0478937629259,19.085830740397,4.05606018669954,4.99279050779146,13.5178223004807,3.49904538111323,4.05604961769435,9.72231744943435
10.5906783571758,5.38415262976968,9.25999000341988,5.25480344522968,12.7496469638895,7.68311911701467,52.8574627422686,7.64520141613243,8.00270819228165,25.8198749793771,5.69763167568135,63.3007978929429,53.8662239089184,19.111745295639,4.02087621287856,5.03640879217422,13.6649553674668,3.50660357369871,4.70188267744315,9.86824324324324
10.5227529146296,5.40910430791258,9.15219349028689,5.2293196247131,12.5958883092973,7.55932517612162,52.2018215289216,7.6336583337184,7.94732662784542,26.3595855478606,5.74829288429454,62.7421872026189,52.6486431288453,18.9853272940312,3.98444396726553,5.06227202523742,13.7820873360481,3.56500797123571,5.18750980699827,10.0937010237087
10.4646028553206,5.41432816110928,9.0424860525585,5.20204790638142,12.4656002751978,7.42658980363898,51.4506952477632,7.64897849702714,7.8818052502263,27.0047870295957,5.74751504496585,61.8338880370966,51.4205811018166,18.9257742206379,3.99070307960488,5.09876049580168,13.7174631668819,3.52392750032599,5.59107395340259,10.2483040242376
10.3892984942001,5.4216380182002,8.9564462092071,5.16513154546842,12.3471392062855,7.31013350842635,50.6481246978104,7.67532467532468,7.82839451570102,27.6210777626194,5.73788198541019,60.8898523036226,50.2413023121804,18.814792412252,4.02274117194047,5.1002927801657,13.7205189935445,3.48600269600928,5.8377239199157,10.3839895867231
10.316265060241,5.40878010108017,8.89252724695763,5.1520333060739,12.2335014842955,7.18363868768641,49.8742194869952,7.71975484845941,7.70225341706686,28.2053415425576,5.73577501635056,59.9314079422383,49.1380315860685,18.7432071929651,3.99708499878542,5.07621142033821,13.710514299946,3.45285524568393,6.01357332546474,10.5669357172718
10.2393801023938,5.43989124101767,8.82246682241865,5.14318829381369,12.142988383725,7.0763733067398,49.2542559033498,7.84489430165777,7.54830193207728,28.927701056052,5.71796522858983,58.9810905736687,48.1060004987192,18.60442593579,3.99465943105713,5.05166984521222,13.6778423001437,3.45770203856108,6.15184381778742,10.7290408695099
10.2469024147599,5.52890107379484,8.76930387265384,5.11181732580038,12.065919948613,6.95874199562292,48.6631016042781,8.02544750464298,7.41455992509363,29.7641890927544,5.7224810624069,58.0331299040976,47.1662329643188,18.4313787538369,3.98957961301708,5.05924068148404,13.6354664245391,3.48889387480368,6.36626588021779,10.8839050131926
10.1601312987935,5.57173255683727,8.73367564652646,5.08315065820431,11.9648845926218,6.84774443521923,47.9589891329676,8.11411918091878,7.28393652243407,30.4907319943633,5.71861005788825,57.1433471683875,46.2211922235097,18.3133352995048,3.9826999549051,4.99275902310083,13.6025586682594,3.54289119423603,6.51950290527955,11.0369450481217
10.0952961141813,5.61300122618546,8.69212962962963,5.05736833268036,11.8916508318145,6.81660365712522,47.2395703222583,8.16508977128809,7.14603739982191,30.9757536339298,5.72346081157906,56.3044211947351,45.411061909934,18.1405619431965,3.97782980170879,4.97797779942646,13.5355475222172,3.58293392001257,6.68247996073941,11.2420587422889
10.0698374730368,5.61110014180323,8.62644650779856,5.03145340963697,11.8670554380348,6.85957254665864,46.5629796377776,8.37013974368257,7.00888985255854,31.5229439148748,5.73430595072341,55.5599853815741,44.4797005939305,17.9876864221884,3.97514071294559,4.96784565916399,13.5121708892201,3.61070288349465,6.80705322023921,11.428658111101
9.98846597462514,5.61603776908713,8.57795467908996,5.01693976263024,11.8178925101556,6.82060129951177,45.9574724898912,8.3937240554422,6.86668075216564,32.2424977966567,5.79448726166873,54.9337260677467,43.5488346281909,17.7989967438177,3.95982892928059,4.96978101043929,13.5615181126167,3.61552244667534,6.95265883342533,11.5811581158116
9.91412154787157,5.62844647271344,8.52305765532048,5.0341988732043,11.7751990731375,6.76120899584587,45.4142597135396,8.42033202122198,6.73022707468348,32.8973601232979,5.83940533552709,54.2918039139702,42.6824320408045,17.5805360919673,3.96028517039304,4.91375672876523,13.5969702307557,3.63588742321063,7.02271141771956,11.7755235213858
9.87274676809161,5.63332484941037,8.48672566371681,5.03485434233357,11.6717248356095,6.70250645814424,44.8543575973382,8.45656807887024,6.60049627791563,33.4219342691807,5.87656037304139,53.7459283387622,41.8629631025515,17.3654638884183,3.94926544392737,4.84933321668271,13.5497006401298,3.61103410036041,7.07876877716493,11.979701387463
9.77573660980556,5.63230074486344,8.47669074195666,5.08233058898037,11.5820662491351,6.63173296131206,44.2675342072529,8.57689067461603,6.47171620325983,34.0371289478323,5.91905203797559,53.3118034447822,41.0886080606295,17.1311872620284,3.97165399307415,4.79426106297432,13.523480849912,3.58016106238363,7.30810594502664,12.226250906454
9.64596928607714,5.62218767896588,8.49608106352574,5.11790881975347,11.4539748953975,6.55841137012685,43.6381092223414,8.59054472006564,6.35250635250635,34.5978050011958,5.9142434696895,52.9304547311524,40.3784356318331,16.923829186135,4.03996297137268,4.76742656991548,13.4927483322824,3.6129088492297,7.44728025226646,12.4279363258282
9.5000479800403,5.61671353957413,8.483797039988,5.18145939887159,11.3179091688089,6.59162422551659,43.0230404504371,8.69150539950158,6.2455579246624,35.0276602668402,5.89666245013136,52.5580234589468,39.6918060376565,16.7001958459345,4.09332717538188,4.7336032009734,13.4134623214606,3.57891172299943,7.58804955064367,12.5606056310074
9.35879791104994,5.61072257392293,8.45198745656412,5.23742118131515,11.1826145552561,6.62604722010663,42.4237454903247,8.74737788432724,6.15843270868825,35.177002451982,5.8893768871809,52.1813171501997,39.0266456606617,16.4788769214682,4.1848854936255,4.7202436845842,13.3841775390125,3.53195430688484,7.73062553884472,12.7459223137716
9.22487365088768,5.62653105522652,8.42787342462306,5.30547778017087,11.0785433951016,6.686750729859,41.8894926561575,8.72244123229669,6.01650473596488,35.2263890630879,5.89415192789862,51.8229326775284,38.4224003749017,16.2605585962034,4.22445060806486,4.74523007856341,13.3207695327837,3.47907945600577,7.7871466024233,12.9967598105735
9.17788286649691,5.6419315049719,8.45251686559419,5.39583479419396,11.0014976883506,6.73959282892738,41.3898400819007,8.71843056860568,5.88850174216028,35.1526204882377,5.86746987951807,51.4742689701483,37.7811952947336,16.0536504424779,4.34957453311242,4.82186292745743,13.1890006789704,3.42078590363325,7.95176796480365,13.2660595619001
9.1718356183973,5.64705530374426,8.45907166056819,5.45915483307354,10.9489051094891,6.79750223015165,40.8847068627281,8.68090312534757,5.8393621733353,34.9696000775137,5.83448020326064,51.1243787125712,37.1944875714263,15.8797489426243,4.50639378123965,4.87578410943522,13.0445334304089,3.3694435485401,8.05800293685756,13.5440545861539
9.14044647565477,5.68627739157273,8.46398175672924,5.5910449510637,10.8540309125822,6.80719734466896,40.3520453458991,8.68346576684445,5.79204957571916,34.7039630370582,5.80421410810103,50.7900677200903,36.6020649568365,15.7118150042935,4.47299658302024,4.91256755178528,12.9068813837322,3.32618422512295,8.16639942184783,13.7366434532986
9.07849239280774,5.67340043030627,8.43572826503642,5.69884106638273,10.7574655169745,6.7324136358454,39.8512274574336,8.61719707873554,5.77951114547961,34.3426425337249,5.77438700568631,50.4453078302451,36.044904478162,15.5666591499816,4.4415127528584,4.89359030698726,12.7870487139631,3.28911797570558,8.28795590425177,13.8386538763957
