"conesus","chitt","ganarg","chenan","cowas","flint","butter","oatka","honoeye","nineLK","nineMAR","harbor","sauq","oneida","otselic","salmon","orisk","scriba","sixmile","skaneat"
88.9830508474576,65.8682634730539,71.5328467153285,9.5959595959596,32.2033898305085,65.1376146788991,0,77.1604938271605,54.4378698224852,86.7768595041322,100,0,0,64.7058823529412,0,96.8253968253968,0,16.6666666666667,30.7692307692308,92.3728813559322
94.2222222222222,48.5915492957746,65.3153153153153,25.1428571428571,35.7142857142857,61.046511627907,0,86.5979381443299,55.7620817843866,76.036866359447,100,0,0,37.3493975903614,0,96.9879518072289,0,29.4117647058824,32.5301204819277,90
95.0549450549451,45.0116009280742,54.7058823529412,35.0674373795761,35,47.3251028806584,0,85.3006681514477,56.1224489795918,69.8369565217391,97.8494623655914,0,0,36.5079365079365,0,96.6555183946488,0.291545189504373,33.8028169014084,19.5530726256983,89.4941634241245
93.7037037037037,42.5956738768719,46.0251046025105,41.1357340720222,35.7894736842105,42.1052631578947,0.324675324675325,78.8216560509554,52.4,67.3913043478261,93.3456561922366,0,0,34.9236641221374,1.94174757281553,96.7391304347826,3.54767184035477,31.3559322033898,12.258064516129,80.6366047745358
94.758064516129,39.6508728179551,43.0091185410334,41.4736842105263,30,39.2682926829268,0.523560209424084,72.4691358024691,50.2564102564103,66.3978494623656,89.0982503364738,0,0,29.1492329149233,2.12164073550212,95.3125,8.08435852372583,30.1675977653631,8.33333333333333,73.5922330097087
93.4760448521916,38.1463414634146,37.9469434832757,43.2748538011696,29.3838862559242,36.2934362934363,0.429184549356223,69.1683569979716,48.1203007518797,65.8811475409836,83.7728194726166,0,0,28.646934460888,7.3993471164309,93.5790725326992,13.1541725601132,30.1204819277108,5.90909090909091,68.6246418338109
89.76,38.6895475819033,35.1279788172992,43.1081081081081,26.7361111111111,33.92,0.371747211895911,68.5106382978723,46.6057441253264,61.7439120188531,79.8406374501992,0,0.139664804469274,32.5814536340852,11.865864144454,92.2284644194757,18.2033096926714,36.1764705882353,4.42678774120318,63.8502673796791
88.0336351875809,37.2063492063492,36.2210095497954,42.1822272215973,25.3028263795424,33.6538461538462,0.323101777059774,67.4690007293946,46.3218390804598,59.8757763975155,77.1115409413282,0,0.220994475138122,36.6756393001346,11.5168539325843,91.844512195122,22.0558882235529,38.1818181818182,3.47903657448706,53.3388293487222
82.9787234042553,35.7521186440678,36.6212534059946,42.6939552594003,22.8877005347594,33.7264150943396,0.280112044817927,68.01261829653,46.6529351184346,58.0612244897959,76.8903088391906,0,0.36036036036036,41.8565869927738,15.4572271386431,92.4146649810367,25.2931323283082,40.6307977736549,3.9313795568263,51.6318537859008
78.1971580817052,33.9461883408072,36.0611510791367,43.6482084690554,20.4703832752613,37.3333333333333,0.244498777506112,66.1529994496423,47.3733583489681,54.842875591907,72.8888888888889,0,0.90293453724605,45.2459016393443,18.0990899898888,90.8514013749339,28.1978798586572,39.2,5.31600708800945,53.146483342147
